ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport
450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969630,280,3462.964286, II/A kerület – Budaliget,-1,-1,1,street view,0,0,1,-1,-1,-1,-1,6 + 1 half room,6,1,mint,0,0,0,0,0,1,luxury,0,0,1,-1,1,3,-1,natural gas boiler,1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56751,18.941212,47.56751,18.941212,1029,2,9.22630002371247,11.396364053942762,12.988219952359236,10.700073719722736,9.656363131206499,27.412352309795512
451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,220,3672.8409090000014, Tópart utca,-1,-1,1,street view,0,0,1,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,1,-1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.57113,18.95691,47.57113,18.95691,1028,2,8.271728005806825,10.881337513412575,12.284900625519887,10.025840994101896,9.271143684307205,26.63434106444629
452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2585680,600,4309.4666670000015, Orbánhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,8 room,8,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.496105,19.00613,47.496105,19.00613,1126,12,1.8419953637168949,3.348979562656069,5.867638587371199,4.207787356284349,1.5085358207942912,19.57596390750048
453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,520,2115.384615, Virányos,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 + 1 half room,5,1,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.51427,18.98992,47.51427,18.98992,1125,12,3.7005330052186554,4.973899740787938,7.198286002094288,5.064057194421944,2.973259280673871,21.437520981676307
454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,480,3125.0, Svábhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,8 room,8,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,3,-1,natural gas boiler,1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.502052,18.979607,47.502052,18.979607,1121,12,3.9374814813975934,5.376228584049253,7.830441608968061,5.926574719356182,3.3819914590423235,21.67522721289704
455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,180,1666.666667, Soroksár – Orbánhegy,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,5 room,5,0,unfinished,0,0,0,0,0,0,full comfort,0,1,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.385677,19.11682,47.385677,19.11682,1239,23,10.337609193723816,13.290719806017863,13.104514081242302,14.70199653685752,14.61707634127863,11.769671730429117
456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412400,450,3138.666667, Eötvös út,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,AA,1,3,-1,padlófűtés,0,0,0,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   21   21A    Éjszakai   990   ,47.49924,18.978102,47.49924,18.978102,1121,12,3.931204760395968,5.462527965913641,7.946999798108324,6.100757778552726,3.5026076284009946,21.683488588752137
457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580000,240,2416.666667, Nagyida utca,-1,-1,1,garden view,1,0,0,-1,-1,available,1,4 room,4,0,renovated,0,0,1,0,0,0,full bath,0,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   8E    Éjszakai   908   ,47.47361400000001,18.987263,47.47361400000001,18.987263,1112,11,2.270424521278952,5.405032885723611,7.887248549554135,6.743981597108285,4.174261776562704,20.301577400653144
458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,160,1062.5, Somlyó Zoltán utca,-1,-1,1,not specified,0,0,0,-1,-1,not available,0,4 room,4,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Villamos   50    Busz   93   182   184   93A    Éjszakai   914   950   950A   ,47.45442,19.15996,47.45442,19.15996,1193,19,10.616110198924874,9.452291244603433,7.746814120289511,10.001290191729158,11.434517888041348,7.161197869078727
459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292840,320,4040.125, Rézsű utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,4 room,4,0,in good condition,0,1,0,0,0,0,luxury,0,0,1,-1,0,3,-1,natural gas boiler,1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.54789,18.94361,47.54789,18.94361,1029,2,8.278858920767275,9.863687508768795,11.730158250498327,9.436717973936094,7.982591066799856,26.181486337144932
460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517136,210,2462.552381, Jegesmedve utca,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,7 room,7,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,A+,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.57192,18.95576,47.57192,18.95576,1028,2,8.383624155691294,11.004146422538245,12.407258267607881,10.148632143833408,9.39194892819073,26.754771683006336
461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,175,1428.571429, Liget sor,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 + 4 half room,4,4,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   146   146A   176E   98   198   276E    Éjszakai   998   ,47.486374,19.258205,47.486374,19.258205,1173,17,16.218375747315353,15.63133191681316,13.206161167919056,15.356280286275576,17.62896214101087,5.330461752636588
462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262470,509,4444.931238, Kissvábhegy,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,fan-coil,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.502213,19.01265,47.502213,19.01265,1122,12,1.6280008347794863,2.9278392788326597,5.348681661095622,3.5077282213336805,0.9035652921060111,19.350224023550957
463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,50,1400.0, Borona utca,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,1 + 1 half room,1,1,not specified,0,0,0,0,0,0,full comfort,0,1,0,-1,1,1,-1,natural gas (convector),1,0,0,0,0,yes,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0, Busz   36   52   135   ,47.4176,19.12262,47.4176,19.12262,1237,23,9.468489341587487,10.307799622359818,9.76343881667021,11.550923204248624,11.879062010963017,10.028963231292872
464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292840,250,5171.36, II/A kerület – Széphalom,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,newly built,1,0,0,0,0,0,luxury,0,0,1,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.559986,18.959665,47.559986,18.959665,1028,2,7.635811031411194,9.824414889853841,11.37356148825965,9.08784594216936,8.137511052869735,25.794682951320347
465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355000,90,3944.444444, János utca 75,-1,-1,1,garden view,1,0,0,-1,-1,available,1,3 + 1 half room,3,1,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,1,2,-1,gázkazán,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   174   244   144    Éjszakai   931   996   ,47.52477,19.170765,47.52477,19.170765,1162,16,8.55421298496193,9.548850824875663,7.02645559574931,8.6506534640574,11.279567325483406,11.371839213128823
466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,370,2183.851351, II/A kerület – Máriaremete,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,1,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.558613,18.945063,47.558613,18.945063,1029,2,8.603165656020304,10.515654404803698,12.208119918266991,9.911155122343807,8.726300531769745,26.65915380281818
467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581778,210,2770.371429, Gomba utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,5 + 1 half room,5,1,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,1,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   29   91   111   291    Éjszakai   931   ,47.52618,19.01882,47.52618,19.01882,1025,2,2.1496970301174367,4.075414339293185,5.607106199345143,3.3086581700418503,2.7896052395629294,20.064925997826098
468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,100,3000.0, Alsórákos,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.524723,19.12863,47.524723,19.12863,1141,14,5.604644299041575,6.63992461601902,4.247471771067007,5.556591101335477,8.23090767661799,13.342954148706982
469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,130,1923.076923, Aszú utca,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,5 + 1 half room,5,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,gáz (cirko),1,0,0,0,0,no,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion possible,1, Busz   57   64   164   264   64A    Éjszakai   964   956   ,47.558987,18.96066,47.558987,18.96066,1028,2,7.526463359025241,9.692721877058824,11.24887621973763,8.962056557718377,8.003846430561572,25.67309842795462
470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939260,500,3878.52, Virányos út,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,8 room,8,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,4,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Villamos   59    Busz   22   129   155   156   222   22A   291    Éjszakai   922   956   ,47.51524000000001,18.9939,47.51524000000001,18.9939,1125,12,3.460267033416468,4.747227612036182,6.9286649813766585,4.773565788542552,2.77338730507977,21.205675340992105
471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,380,2894.7368420000007, Nagybányai út 20/b,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,11 room,11,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,3,-1,central heating,0,0,0,0,1,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   11   29   ,47.52948,18.993383,47.52948,18.993383,1025,2,4.062734124431849,5.653508528947875,7.4767076825095495,5.19025847180624,3.9053351951982744,21.922179070402425
472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,140,2500.0, Kőpor köz,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   219   ,47.58226,19.01942,47.58226,19.01942,1037,3,4.340692381232919,9.818473720510486,10.209197354665871,8.353344748017143,8.999683579026868,23.686031061311944
473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131235,270,4189.759259, II/A kerület – Máriaremete,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.558613,18.945063,47.558613,18.945063,1029,2,8.603165656020304,10.515654404803698,12.208119918266991,9.911155122343807,8.726300531769745,26.65915380281818
474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262470,509,4444.931238, Szent Orbán tér,-1,-1,1,street view,0,0,1,-1,-1,available,1,14 room,14,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,not specified,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   21   102   112   212   21A    Éjszakai   990   ,47.499977,19.007996,47.499977,19.007996,1126,12,1.8652596968477821,3.231257154153744,5.699837375033849,3.9178145475128945,1.2586504127728275,19.58861306773059
475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575000,200,2875.0, Költő utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,6 + 1 half room,6,1,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,4,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   60    Busz   21   110   112   212   21A   60    Éjszakai   990   ,47.49616,18.994278,47.49616,18.994278,1121,12,2.675034951794268,4.239257770612929,6.75357280798419,5.031094684050387,2.3525567389469697,20.421984333882868
476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743383,322,2308.642857, Csillebérc,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,6 room,6,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,1,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.488377,18.966871,47.488377,18.966871,1121,12,4.286783771394662,6.363347570571857,8.906465765996721,7.262891064051869,4.573793471517749,22.157333611243118
477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,106,2830.188679, Levedi utca,-1,-1,1,garden view,1,0,0,-1,-1,available,1,2 + 2 half room,2,2,mint,0,0,0,0,0,1,double comfort,1,0,0,A,1,2,-1,combination boiler,0,0,1,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0, Hév   H9   ,47.53078,19.21343,47.53078,19.21343,1162,16,11.299979607072357,12.801112207558289,10.265684280622619,11.921418341255514,14.551094694158413,10.657029499200561
478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000,160,2375.0, Fazekas sor,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,5 room,5,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   196A   5   196   224   225   231   ,47.55978,19.12821,47.55978,19.12821,1152,15,4.172548343252481,9.12908785775457,7.296429165672937,7.555612964510142,10.130656239641532,16.38343898165644
479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034272,300,3447.573333, II/A kerület – Budaliget,-1,-1,1,garden view,1,0,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56751,18.941212,47.56751,18.941212,1029,2,9.22630002371247,11.396364053942762,12.988219952359236,10.700073719722736,9.656363131206499,27.412352309795512
480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,90,1333.333333, Soroksár – Millenniumtelep,-1,-1,1,not specified,0,0,0,-1,-1,not available,0,2 + 1 half room,2,1,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0,-1,47.378284,19.107332,47.378284,19.107332,1239,23,9.965968404977033,13.820247229669302,13.8032836186256,15.295877123516542,15.036975342473657,12.80458819071372
481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937309,500,1874.618, II/A kerület – Budaliget,-1,-1,1,not specified,0,0,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.56751,18.941212,47.56751,18.941212,1029,2,9.22630002371247,11.396364053942762,12.988219952359236,10.700073719722736,9.656363131206499,27.412352309795512
482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131235,350,3232.1, II/A kerület – Máriaremete,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.558613,18.945063,47.558613,18.945063,1029,2,8.603165656020304,10.515654404803698,12.208119918266991,9.911155122343807,8.726300531769745,26.65915380281818
483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969630,388,2499.046392, Vadaskerti utca,-1,-1,-1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,not specified,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   56   56A   59B   61    Busz   29    Éjszakai   956   ,47.53208,18.981720000000006,47.53208,18.981720000000006,1021,2,4.982831344140164,6.517077311230483,8.3937583254131,6.11026717088355,4.692178498515903,22.83322426177977
484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969630,388,2499.046392, Hűvösvölgyi út,-1,-1,-1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   56   56A   59B   61    Busz   29    Éjszakai   956   ,47.531414,18.977823,47.531414,18.977823,1021,2,5.229238427912209,6.709003720092845,8.633117345371732,6.356752141178006,4.846460972160387,23.0612229102656
485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586000,470,3374.468085, Törökvész,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,9 room,9,0,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,0,4,-1,natural gas boiler,1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.521687,19.003485,47.521687,19.003485,1026,2,3.0451957591083145,4.517423073982945,6.443107715048755,4.189106310439382,2.7582450803478396,20.854546842887153
486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646420,125,5171.36, Szemlőhegy,-1,-1,1,not specified,0,0,0,-1,-1,available,1,5 room,5,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,1,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.52432,19.028393,47.52432,19.028393,1025,2,1.40490532550703,3.5158716985744785,4.882453012602766,2.586357293368249,2.5643090996364672,19.336559124165465
487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581778,319,1823.755486, Jablonka út,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,6 room,6,0,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,1,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   237   137    Éjszakai   937   ,47.562233,19.007778,47.562233,19.007778,1037,3,4.35791659894307,7.985813168720089,8.85261770202553,6.743488667677964,6.881458381802561,22.9416881020076
488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,108,3703.703704, Pálvölgy,-1,-1,1,not specified,0,0,0,-1,-1,available,1,3 + 1 half room,3,1,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,1,2,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.534767,19.012022,47.534767,19.012022,1025,2,2.9676886567070944,5.150023038709646,6.546424021886712,4.261182733870274,3.8289216528051306,20.981922336677115
489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,80,2375.0, Mártírok útja 123.,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,2 room,2,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   123A   99   123   151    Éjszakai   948   923   ,47.4421,19.12336,47.4421,19.12336,1202,20,8.540437089927389,8.151543270755454,7.231877315300555,9.188629455214327,9.927773349508266,9.703090003605038
490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,354,2282.556497, II/A kerület – Máriaremete,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,8 room,8,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,4,-1,natural gas boiler,1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.558613,18.945063,47.558613,18.945063,1029,2,8.603165656020304,10.515654404803698,12.208119918266991,9.911155122343807,8.726300531769745,26.65915380281818
491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000,210,2809.52381, Remetehegyi út,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,A+,0,3,-1,combination boiler,0,0,1,0,0,yes,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   165   ,47.53589,19.025627,47.53589,19.025627,1037,3,2.059501893059043,4.76530178237973,5.815546249460358,3.594981837407431,3.8358614648291134,20.175613781612117
492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262470,500,4524.94, Sashegy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,4 room,4,0,in good condition,0,1,0,0,0,0,luxury,0,0,1,-1,1,3,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.48056,19.020111,47.48056,19.020111,1112,11,0.24272846522478062,2.9042015907788636,5.319632337946178,4.43780774546259,2.3419143351283704,18.06674946187359
