ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF millions),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude
4897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,150,300000, Ilosvai Selymes utca 98,-1,-1,1,garden view,1,0,0,-1,not available,0,3 room,3,0,needs renovation,0,0,0,0,1,0,full bath,0,0,0,-1,2,-1,natural gas boiler,1,0,0,0,no,together,0,1,-1,-1,-1,loft conversion possible,1, Villamos   69   62   62A    Busz   5   124   125    Éjszakai   973   ,47.529808,19.112381
4898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.95,143,349300.6993, Madárdomb,-1,-1,1,garden view,1,0,0,-1,available,1,4 room,4,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,loft conversion,1,-1,47.477093,19.232784
4899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,573,645724.2583, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,panoramic,0,1,0,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,3,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,loft conversion,1,-1,47.56973,18.95969
4900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,150,600000, Béke tér,-1,-1,-1,street view,0,0,1,-1,-1,-1,6 room,6,0,needs renovation,0,0,0,0,1,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Villamos   1   14    Busz   14   32   105   20E   30   230   30A    Éjszakai   914   914A   ,47.530823,19.079882
4901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,285,263157.8947, Akadémiaújtelep,-1,-1,1,not specified,0,0,0,-1,not available,0,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,3,-1,natural gas boiler,1,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.48158,19.219858
4902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,300,463333.3333, Feketerigó utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,5 room,5,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,3,-1,combination boiler,0,0,1,0,yes,not specified,-1,-1,-1,-1,-1,loft conversion,1, Busz   63    Éjszakai   963   ,47.54633,18.94215
4903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,400,247500, Ómátyásföld,-1,-1,1,street view,0,0,1,-1,-1,-1,8 room,8,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,AA,3,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.509827,19.19692
4904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.2,160,370000, Halom utca,-1,-1,1,garden view,1,0,0,-1,available,1,4 + 3 half room,4,3,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,no,separate,1,0,-1,-1,-1,loft conversion possible,1, Villamos   3   28   28A   62   62A    Busz   162A   9   95   117   162   185   195   217   262    Éjszakai   909   ,47.485065,19.132479
4905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.9,166,571686.747, IV. utca,-1,-1,-1,garden view,1,0,0,-1,available,1,3 + 1 half room,3,1,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,1,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,loft conversion possible,1, Busz   146   146A   176E   98   198   276E    Éjszakai   998   ,47.48729,19.2632
4906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.99,230,391260.8696, Alsórákoshegy,-1,-1,1,garden view,1,0,0,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,4,-1,egyéb,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.460712,19.241833
4907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,640,609375, Hosszúrét,-1,-1,1,not specified,0,0,0,-1,-1,-1,8 + 1 half room,8,1,mint,0,0,0,0,0,1,not specified,0,0,0,-1,3,-1,central heating,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.465744,18.997456
4908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,300,533333.3333, Garabonciás utca,-1,-1,1,panoramic,0,1,0,-1,-1,-1,5 room,5,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,3,-1,padlófűtés,0,0,0,0,not specified,separate,1,0,-1,-1,-1,loft conversion,1,-1,47.480034,18.979208
4909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9,137,729197.0803, Aranyhegyi út,-1,-1,1,panoramic,0,1,0,-1,-1,-1,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,yes,not specified,-1,-1,-1,-1,-1,loft conversion,1, Busz   160    Éjszakai   943   960   ,47.5741,19.030628
4910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.9,145,454482.7586, Sashalom – Nagyiccetelep,-1,-1,-1,not specified,0,0,0,-1,-1,-1,5 room,5,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.507088,19.18775
4911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2,97,383505.1546, Csepel-Királyerdő,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 + 1 half room,3,1,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.40541,19.09597
4912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,160,325000, Erzsébetfalva,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.443764,19.109503
4913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,65,461538.4615, Nyitány utca,-1,-1,1,not specified,0,0,0,-1,not available,0,2 room,2,0,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,1,-1,natural gas (convector),1,0,0,0,not specified,separate,1,0,-1,-1,-1,loft conversion possible,1, Busz   161   162   169E   201E   202E   262   297    Éjszakai   956   990   ,47.48243,19.27989
4914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.88,88,225909.0909, II. Rákóczi Ferenc út 9,-1,-1,1,street view,0,0,1,-1,not available,0,2 + 2 half room,2,2,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   35   36   148   151   179    Éjszakai   979   979A   ,47.43798,19.067596
4915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.9,330,266363.6364, Árpádföld,-1,-1,1,garden view,1,0,0,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,luxury,0,0,1,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.53294,19.199081
4916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.2,557,235547.5763, II/A kerület – Budaliget,-1,-1,1,garden view,1,0,0,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,luxury,0,0,1,-1,2,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,-1,-1,-1,47.56751,18.941212
4917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,600,233333.3333, Csepel-Királyerdő,-1,-1,-1,not specified,0,0,0,-1,-1,-1,8 + 6 half room,8,6,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,4,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.40541,19.09597
4918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,340,352941.1765, Baross Gábor-telep,-1,-1,1,not specified,0,0,0,-1,-1,-1,2 + 2 half room,2,2,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,3,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,-1,-1,-1,47.41774,18.994717
4919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.9,110,771818.1818, Csillaghegy,-1,-1,1,garden view,1,0,0,-1,available,1,4 room,4,0,mint,0,0,0,0,0,1,not specified,0,0,0,A+,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.585827,19.051441
4920,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.9,320,224687.5, Felsőrákoshegy,-1,-1,1,garden view,1,0,0,-1,-1,-1,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,natural gas boiler,1,0,0,0,no,not specified,-1,-1,-1,-1,-1,loft conversion,1,-1,47.471638,19.25049
4921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.55,200,277750, Alsórákoshegy,-1,-1,1,street view,0,0,1,-1,not available,0,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.460712,19.241833
4922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,180,388888.8889, Jégcsap utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,7 room,7,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,-1,-1,other boiler,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   108E   40   87   88   139   140   140A   142   153   154   154B   240   40B   88B   8E    Éjszakai   908   940   972   972B   ,47.46128,19.00855
4923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,260,86153.84615, Soroksár,-1,-1,1,not specified,0,0,0,-1,not available,0,7 room,7,0,needs renovation,0,0,0,0,1,0,not specified,0,0,0,-1,1,-1,combination boiler,0,0,1,0,no,not specified,-1,-1,-1,-1,-1,loft conversion possible,1,-1,47.401592,19.11979
4924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,115,582608.6957, Perényi lejtő,-1,-1,-1,not specified,0,0,0,-1,-1,-1,2 + 1 half room,2,1,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   137    Éjszakai   937   ,47.543537,19.021593
4925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,200,550000, Rákosfalva,-1,-1,1,street view,0,0,1,-1,not available,0,6 room,6,0,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,no,separate,1,0,-1,-1,-1,-1,-1,-1,47.50684,19.146225
4926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,105,904761.9048, II/A kerület – Erzsébettelek,-1,-1,1,panoramic,0,1,0,-1,-1,-1,3 + 1 half room,3,1,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,1,-1,natural gas boiler,1,0,0,0,not specified,separate,1,0,-1,-1,-1,-1,-1,-1,47.544926,18.95754
4927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616.05,1000,1616050, Rózsadomb,-1,-1,1,panoramic,0,1,0,-1,-1,-1,7 room,7,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,4,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.517323,19.0284
4928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,100,220000, Rákoskeresztúr,-1,-1,1,garden view,1,0,0,-1,-1,-1,3 room,3,0,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,1,-1,natural gas boiler,1,0,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,47.478596,19.246286
4929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.95,96,291145.8333, Erzsébetfalva,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,1,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,-1,-1,-1,47.443764,19.109503
4930,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,320,781250, Angyalföld,-1,-1,1,street view,0,0,1,-1,available,1,8 room,8,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,4,-1,central heating,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.538097,19.08208
4931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9,148,215540.5405, Pacsirtatelep,-1,-1,-1,not specified,0,0,0,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.424374,19.120295
4932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,130,453846.1538, Zöldséges utca,-1,-1,1,street view,0,0,1,-1,not available,0,4 room,4,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,3,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,loft conversion not possible,0, Busz   174   175   31    Éjszakai   931   ,47.53045,19.19943
4933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,63,407936.5079, Újpest,-1,-1,1,garden view,1,0,0,-1,not available,0,2 room,2,0,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,1,-1,gáz (konvektor),1,0,0,0,no,together,0,1,-1,-1,-1,loft conversion possible,1,-1,47.56717,19.092607
4934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,175,382857.1429, Kossuthfalva,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.439117,19.123363
4935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9,110,380909.0909, Rákospalota-Kertváros,-1,-1,1,garden view,1,0,0,-1,not available,0,3 room,3,0,not specified,0,0,0,0,0,0,double comfort,1,0,0,-1,1,-1,combination boiler,0,0,1,0,no,together,0,1,-1,-1,-1,loft conversion possible,1,-1,47.5773,19.124798
4936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.5,170,579411.7647, Budafok,-1,-1,-1,not specified,0,0,0,-1,-1,-1,5 + 2 half room,5,2,mint,0,0,0,0,0,1,not specified,0,0,0,-1,1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.427578,19.02647
4937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,305,947540.9836, Kakukk út,-1,-1,1,panoramic,0,1,0,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,3,-1,padlófűtés,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1, Busz   102   110   112    Éjszakai   990   ,47.497066,19.0027
4938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,600000, Baross utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Villamos   3   52    Busz   123   123A   194B   52   66   148   194   66B   84E   89E   99   199    Éjszakai   966   999   ,47.45845,19.12269
4939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,140,607142.8571, Mátyásföld – Petőfikert,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 + 1 half room,3,1,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.50843,19.21695
4940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,552,541666.6667, Liszt Ferenc utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,7 room,7,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,2,-1,natural gas boiler,1,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1, Busz   276E   176E   146A   146    Éjszakai   998   ,47.49022,19.252626
4941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.9,222,404954.955, Rákosszentmihály,-1,-1,1,street view,0,0,1,-1,not available,0,5 + 2 half room,5,2,in medium condition,0,0,0,1,0,0,double comfort,1,0,0,-1,1,-1,gáz (cirko),1,0,0,0,no,separate and together too,1,0,-1,-1,-1,loft conversion possible,1,-1,47.527313,19.170956
4942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.9,116,990517.2414, Kossuth Lajos üdülőpart 68,-1,-1,1,garden view,1,0,0,-1,available,1,3 room,3,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,heat pump,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,loft conversion,1, Busz   34    Éjszakai   934   ,47.586327,19.06795
4943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,60,336666.6667, Soroksár,-1,-1,1,street view,0,0,1,-1,-1,-1,1 + 2 half room,1,2,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,-1,-1,other,0,0,0,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.401592,19.11979
4944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9,113,264601.7699, Soroksár,-1,-1,1,not specified,0,0,0,-1,-1,-1,4 room,4,0,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.401592,19.11979
4945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,200,260000, Rákosliget,-1,-1,1,garden view,1,0,0,-1,not available,0,5 room,5,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,loft conversion not possible,0,-1,47.488834,19.259464
4946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,95,442105.2632, Rákoscsaba-Újtelep,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,yes,separate,1,0,-1,-1,-1,loft conversion possible,1,-1,47.498466,19.280668
4947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,490,224489.7959, Rákosszentmihály,-1,-1,1,garden view,1,0,0,-1,available,1,8 room,8,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,no,separate,1,0,-1,-1,-1,loft conversion,1,-1,47.527313,19.170956
4948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,76,565789.4737, Alsórákos,-1,-1,-1,not specified,0,0,0,-1,-1,-1,2 room,2,0,needs renovation,0,0,0,0,1,0,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.524723,19.12863
4949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.5,141,663120.5674, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,garden view,1,0,0,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,-1,-1,-1,47.56973,18.95969
4950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,270,685185.1852, Virányos,-1,-1,1,panoramic,0,1,0,-1,available,1,5 + 5 half room,5,5,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,4,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.51427,18.98992
4951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9,356,196348.3146, Kőbánya – Újhegy,-1,-1,1,garden view,1,0,0,-1,available,1,2 + 3 half room,2,3,mint,0,0,0,0,0,1,not specified,0,0,0,-1,1,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.46823,19.166265
4952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.49,94,260531.9149, Csepel-Szabótelep,-1,-1,1,garden view,1,0,0,-1,not available,0,3 room,3,0,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,1,-1,natural gas (convector),1,0,0,0,yes,together,0,1,-1,-1,-1,loft conversion not possible,0,-1,47.434006,19.080843
4953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9,200,214500, Bajcsy-Zsilinszky út,-1,-1,-1,not specified,0,0,0,-1,-1,-1,5 room,5,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   183   900   ,47.43869,19.21129
4954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.9,125,519200, Kerékgyártó utca 105,-1,-1,1,garden view,1,0,0,-1,not available,0,2 + 1 half room,2,1,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,2,-1,central heating (metered),0,0,0,0,yes,together,0,1,-1,-1,-1,loft conversion possible,1, Busz   124   125   ,47.532394,19.117405
4955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.9,400,172250, Cinkota,-1,-1,-1,not specified,0,0,0,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,3,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.522003,19.231058
4956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.7,323,240557.2755, Székicsér utca 52.,-1,-1,1,garden view,1,0,0,-1,not available,0,5 room,5,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,4,-1,gáz (cirko),1,0,0,0,no,separate,1,0,-1,-1,-1,loft conversion,1, Busz   67   ,47.473854,19.233372
4957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,56,744642.8571, Tökhegyi út,-1,-1,1,panoramic,0,1,0,-1,not available,0,1 + 2 half room,1,2,renovated,0,0,1,0,0,0,full bath,0,0,0,CC,1,-1,elektromos,0,0,0,0,no,together,0,1,-1,-1,-1,loft conversion possible,1,-1,47.574215,18.965115
4958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.5,405,344444.4444, Ürömi út,-1,-1,1,garden view,1,0,0,-1,-1,-1,7 + 1 half room,7,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,loft conversion possible,1,-1,47.58818,19.036163
4959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,114,241228.0702, Alsórákoshegy,-1,-1,1,garden view,1,0,0,-1,not available,0,3 + 1 half room,3,1,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,1,-1,natural gas (convector),1,0,0,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.460712,19.241833
4960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,300,700000, Kolostor út,-1,-1,1,panoramic,0,1,0,-1,-1,-1,7 + 2 half room,7,2,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,mixed heating,0,0,0,0,yes,separate,1,0,-1,-1,-1,loft conversion possible,1, Busz   165   ,47.53417,19.026245
