ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Accounting,ATM,Backery,Bank,Bar,Bus station,Cafe,Clothing store,Convenience store,Department store,Doctor,Gym,Laundry,Park,Pharmacy,Physiotherapist,Police,Post office,Restaurant,School,Store,Subway,Taxi stand,Transit station,Beauty salon,Hair care,Book store,Library,Gas station,Shopping mall,Hospital,Meal delivery,Meal takeaway,Travel agency,Car repair,Car wash,Parking,Casino,Movie theater,Night clubs,Real Estate Agency
148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616050,736,2195.720109, II/A kerület – Pesthidegkút-Ófalu,-1,-1,-1,not specified,0,0,0,-1,-1,available,1,7 room,7,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,renewable energy,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56973,18.95969,47.56973,18.95969,1028,2,0,2,1,2,1,10,1,2,0,9,3,2,3,2,,0,0,1,4,7,20,,0,10,3,3,0,0,20,20,20,15,0,0,20,20,0,0,6,0,0
149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840346,300,2801.153333, Konkoly-Thege Miklós út,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,1,3,-1,not specified,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   21   ,47.49962,18.964556,47.49962,18.964556,1121,12,0,1,0,0,0,15,2,0,0,20,0,0,0,2,,0,0,0,4,11,2,,0,18,0,0,0,0,20,20,20,20,0,0,20,20,1,0,20,1,0
150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969630,300,3232.1, Széchenyihegy,-1,-1,1,garden view,1,0,0,-1,-1,available,1,4 room,4,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.490948,18.98421,47.490948,18.98421,1121,12,1,0,1,0,0,11,1,0,0,20,1,4,0,6,,0,0,1,5,9,10,,0,19,3,0,0,0,20,20,20,20,0,0,20,20,0,0,20,0,0
151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066593,350,3047.408571, Mártonhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.490086,19.001743,47.490086,19.001743,1124,12,2,1,3,3,2,20,4,3,0,20,4,3,2,5,,0,0,2,15,12,20,,0,20,10,3,1,0,20,20,20,20,0,1,20,20,0,0,20,0,4
152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937309,250,3749.236, Csatárka – Látóhegy,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,5 room,5,0,not specified,0,0,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.53291,18.999865,47.53291,18.999865,1025,2,1,0,1,2,1,20,2,1,0,20,3,9,0,1,,0,0,1,7,5,20,,0,20,4,2,2,0,20,20,20,20,0,2,20,20,1,0,20,1,8
153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678741,300,2262.47, Nyék,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,1,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.53556,18.987955,47.53556,18.987955,1025,2,1,1,0,0,0,7,1,1,0,20,4,3,0,4,,0,0,0,2,6,8,,0,12,2,0,0,0,20,20,20,20,0,0,20,20,1,0,20,1,3
154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,180,1944.444444, Könyvkötő utca,-1,-1,1,street view,0,0,1,-1,-1,-1,-1,4 + 2 half room,4,2,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Villamos   50    Busz   182   184   93A   93    Éjszakai   914   950   950A   ,47.45564,19.15799,47.45564,19.15799,1193,19,6,8,2,4,1,20,1,9,0,20,4,6,1,10,,0,0,0,20,19,20,,0,20,12,11,0,0,20,20,20,20,0,4,20,20,2,0,20,5,5
155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,130,3461.5384619999995, Lakatos-lakótelep,-1,-1,1,street view,0,0,1,-1,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,2,-1,combination boiler,0,0,1,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.45303300000001,19.173574,47.45303300000001,19.173574,1184,18,6,9,0,8,3,20,0,10,2,20,10,6,0,5,,0,0,1,11,12,20,,0,20,8,2,0,0,20,20,20,20,0,2,20,20,1,0,14,2,5
156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856507,320,2676.584375, Domoszló útja,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,6 room,6,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   260   260A   ,47.56849,19.01535,47.56849,19.01535,1037,3,0,3,2,0,2,20,2,1,0,20,4,2,0,1,,0,0,1,9,2,20,,0,20,1,0,0,1,20,20,20,20,1,0,20,20,1,0,20,2,0
157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000,300,1966.666667, Orbánhegy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.496105,19.00613,47.496105,19.00613,1126,12,1,5,6,3,6,20,10,7,1,20,17,4,5,3,,1,0,1,17,20,20,,0,20,17,6,1,0,20,20,20,20,0,5,20,20,2,0,20,0,13
158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000,220,2954.545455, Orbánhegy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,2,-1,combination boiler,0,0,1,0,0,yes,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.496105,19.00613,47.496105,19.00613,1126,12,1,5,6,3,6,20,10,7,1,20,17,4,0,3,,1,0,1,17,20,20,,0,20,17,6,1,0,20,20,20,20,0,5,20,20,2,0,20,0,13
159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1874618,425,4410.865882, Testvérhegy,-1,-1,1,garden view,1,0,0,-1,-1,available,1,6 + 2 half room,6,2,in good condition,0,1,0,0,0,0,luxury,0,0,1,AA,0,3,-1,natural gas boiler,1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.563854,19.013685,47.563854,19.013685,1037,3,0,3,2,0,2,20,2,1,0,20,4,2,0,1,,0,0,1,9,3,20,,0,20,1,0,0,1,20,20,20,20,1,1,20,20,1,0,20,2,1
160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450000,721,2011.0957, Irhás árok,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,8 room,8,0,in good condition,0,1,0,0,0,0,luxury,0,0,1,-1,0,5,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.482204,18.973585,47.482204,18.973585,1121,12,0,0,0,0,0,0,0,0,0,20,0,0,5,3,,0,0,0,1,3,2,,0,0,0,0,0,0,20,20,20,20,0,0,20,20,0,0,20,0,0
161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620000,300,2066.666667, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,luxury,0,0,1,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.56973,18.95969,47.56973,18.95969,1028,2,0,2,1,2,1,10,1,2,0,9,3,2,0,2,,0,0,1,4,7,20,,0,10,3,3,0,0,20,20,20,15,0,0,20,20,0,0,6,0,0
162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454445,345,4215.782609000001, Víziváros – Váralja,-1,-1,1,not specified,0,0,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,6,-1,central heating,0,0,0,0,1,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.50402,19.034729,47.50402,19.034729,1015,1,20,20,20,20,20,20,20,20,2,20,20,20,0,20,,2,3,7,20,20,20,,0,20,20,20,20,20,20,20,20,20,1,20,20,20,20,0,20,10,20
163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000,130,1692.307692, Nagysándor József utca,-1,-1,1,street view,0,0,1,-1,-1,-1,-1,3 + 1 half room,3,1,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,2,-1,combination boiler,0,0,1,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   42    Busz   68   ,47.44918,19.141605,47.44918,19.141605,1196,19,6,7,4,3,2,20,3,6,0,20,4,3,0,14,,0,1,1,20,20,20,,0,20,20,15,0,0,20,20,20,20,0,6,20,20,1,0,20,7,5
164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436668,272,5281.867647, Víziváros – Váralja,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,4,-1,combination boiler,0,0,1,0,0,no,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.50402,19.034729,47.50402,19.034729,1015,1,20,20,20,20,20,20,20,20,2,20,20,20,0,20,,2,3,7,20,20,20,,0,20,20,20,20,20,20,20,20,20,1,20,20,20,20,0,20,10,20
165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066593,430,2480.448837, Mátyáshegy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,no,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.533485,19.023012,47.533485,19.023012,1037,3,6,4,3,3,2,20,5,2,0,20,9,2,1,10,,0,0,0,19,7,20,,0,20,12,2,3,2,20,20,20,20,1,3,20,20,4,0,20,1,10
166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034272,450,2298.382222, Istenhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,5 room,5,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.50405,18.999819,47.50405,18.999819,1125,12,1,2,4,3,0,20,1,1,0,20,18,2,2,3,,0,0,0,9,18,20,,0,20,8,2,0,1,20,20,20,20,0,5,20,20,1,0,20,0,7
167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,275,2938.272727, Kútvölgy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,5 + 1 half room,5,1,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.509247,18.99093,47.509247,18.99093,1125,12,1,1,0,1,1,20,0,1,1,20,6,3,0,1,,0,0,0,5,20,20,,0,20,1,0,0,1,20,20,20,20,0,3,20,20,1,0,20,0,3
168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878520,700,5540.742857, Krisztinaváros – Városmajor,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,15 room,15,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.507786,19.017923,47.507786,19.017923,1122,12,12,19,20,20,20,20,20,20,1,20,20,20,0,12,,5,1,3,20,20,20,,0,20,20,20,18,5,20,20,20,20,0,20,20,20,7,0,20,6,20
169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050000,210,5000.0, Harsánylejtő,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,newly built,1,0,0,0,0,0,luxury,0,0,1,AA++,0,2,-1,mennyezeti hűtés-fűtés,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0,-1,47.570393,19.003765,47.570393,19.003765,1037,3,0,1,1,0,0,8,0,0,0,20,3,2,1,0,,0,0,0,3,0,10,,0,8,0,0,0,1,20,20,20,20,0,0,20,20,0,0,20,0,0
170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000,180,3888.888889, Vérhalom,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 room,3,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.52394,19.015657,47.52394,19.015657,1025,2,3,2,4,3,2,20,7,4,0,20,3,7,0,8,,0,0,2,15,19,20,,0,20,8,4,2,1,20,20,20,20,0,0,20,20,2,0,20,1,8
171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2586973,667,3878.52024, Határőr út,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,24 room,24,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,4,-1,natural gas boiler,1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   39   128   129   ,47.503063,19.015432,47.503063,19.015432,1122,12,9,18,20,16,20,20,20,18,2,20,20,20,1,9,,4,1,3,20,20,20,,0,20,20,20,14,3,20,20,20,20,1,17,20,20,6,0,20,3,20
172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264000,248,5096.774194, Víziváros – Váralja,-1,-1,1,not specified,0,0,0,-1,-1,available,1,4 room,4,0,newly built,1,0,0,0,0,0,luxury,0,0,1,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.50402,19.034729,47.50402,19.034729,1015,1,20,20,20,20,20,20,20,20,2,20,20,20,5,20,,2,3,7,20,20,20,,0,20,20,20,20,20,20,20,20,20,1,20,20,20,20,0,20,10,20
173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228198,500,2456.396, Zugliget,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.509514,18.971369,47.509514,18.971369,1121,12,0,0,0,0,0,12,2,0,0,20,1,1,0,7,,0,0,0,4,9,2,,0,13,0,0,0,0,20,20,20,20,0,0,20,20,0,0,20,0,0
174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,150,3000.0, Árnyas út,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,4 room,4,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   22   222   22A   291    Éjszakai   922   ,47.518635,18.976683,47.518635,18.976683,1121,12,1,0,0,0,1,20,1,0,1,20,4,5,1,6,,0,0,0,5,14,20,,0,20,3,0,1,2,20,20,20,20,0,0,20,20,1,0,20,0,2
175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711062,200,3555.31, Budafok – Rózsavölgy,-1,-1,1,garden view,1,0,0,-1,-1,available,1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.44015,19.019703,47.44015,19.019703,1221,22,3,0,0,0,2,20,2,1,0,20,2,0,0,1,,0,0,0,5,2,20,,0,20,3,1,1,0,20,20,20,20,0,1,20,20,0,0,20,1,0
176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145000,77,1883.116883, Dabas utca,-1,-1,1,street view,0,0,1,-1,-1,not available,0,3 room,3,0,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   71   151    Éjszakai   948   ,47.41649,19.09398,47.41649,19.09398,1212,21,2,1,3,0,5,19,2,2,0,20,3,1,0,4,,0,0,1,0,5,20,,0,19,4,1,0,0,20,20,20,20,0,1,20,20,1,0,20,1,0
177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414000,220,1881.818182, Pösingermajor,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,3 room,3,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,DD,0,2,-1,fan-coil,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.475372,18.98035,47.475372,18.98035,1112,11,1,0,0,0,0,12,0,1,1,20,0,1,0,5,,0,0,0,2,3,7,,0,13,0,0,0,0,20,20,20,20,0,1,20,20,0,0,20,0,2
178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,102,3431.372549, Baross utca,-1,-1,1,garden view,1,0,0,-1,-1,available,1,4 + 1 half room,4,1,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,heat pump,0,0,0,0,0,yes,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   31   92   130   131   277   92A    Éjszakai   996   ,47.52691,19.156013,47.52691,19.156013,1161,16,3,2,4,0,0,20,1,7,1,20,5,3,1,3,,0,0,0,11,20,20,,0,20,11,5,0,0,20,20,20,20,0,2,20,20,0,0,20,1,3
179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131235,350,3232.1, II/A kerület – Máriaremete,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.558613,18.945063,47.558613,18.945063,1029,2,1,0,1,0,0,20,0,0,0,8,2,3,0,2,,0,0,0,4,5,17,,0,20,5,2,0,0,20,20,20,14,0,0,20,20,0,0,10,0,1
180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999000,215,4646.511628, Semmelweis utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,8 room,8,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   193E   236   236A   266   ,47.42878,19.22987,47.42878,19.22987,1185,18,4,1,5,0,2,20,0,6,0,20,4,4,3,4,,0,0,1,5,6,20,,0,20,2,3,0,0,20,20,20,17,0,2,20,20,3,0,4,1,0
181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614099,200,3070.495, Óbuda-Óváros,-1,-1,1,not specified,0,0,0,-1,-1,available,1,3 + 2 half room,3,2,not specified,0,0,0,0,0,0,full comfort,0,1,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.53809,19.041105,47.53809,19.041105,1036,3,20,14,13,16,18,20,14,20,1,20,20,20,5,17,,1,1,2,20,20,20,,0,20,20,20,7,4,20,20,20,20,0,19,20,20,15,0,20,9,20
182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,340,1764.705882, Petneházyrét,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,5 + 1 half room,5,1,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.537457,18.941362,47.537457,18.941362,1021,2,0,0,0,0,0,1,0,0,0,7,0,1,0,1,,0,0,0,1,1,0,,0,1,0,0,0,0,20,20,20,14,0,1,20,20,0,0,18,0,0
183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390000,180,2166.666667, Baross Gábor-telep,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,4 + 1 half room,4,1,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.41774,18.994717,47.41774,18.994717,1224,22,1,0,0,0,0,20,1,0,0,20,1,3,3,3,,0,0,0,2,2,10,,0,20,4,1,0,0,20,20,20,15,0,1,20,20,0,0,7,0,1
184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000,190,1421.052632, Barátka utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,5 + 2 half room,5,2,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   67   ,47.475,19.23269,47.475,19.23269,1173,17,5,2,3,3,1,20,0,1,1,20,2,6,6,1,,0,0,1,6,6,20,,0,20,8,4,0,0,20,20,20,19,0,1,20,20,0,0,6,1,7
185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,260,3846.153846, Pacsirtatelep,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,8 room,8,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.424374,19.120295,47.424374,19.120295,1201,20,3,2,2,1,1,20,0,4,1,20,3,1,0,4,,0,0,1,12,7,20,,0,20,4,4,0,0,20,20,20,20,1,0,20,20,0,0,20,3,4
186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000,40,2125.0, Lipót utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,1 room,1,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   92   92A   277    Éjszakai   931   ,47.51362,19.16654,47.51362,19.16654,1163,16,3,3,1,1,2,20,4,5,0,20,1,4,0,6,,0,0,1,15,11,20,,0,20,7,2,0,0,20,20,20,20,0,4,20,20,0,0,20,2,7
