ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport,Distance to Eco Zone,Distance to Crime Pot,Distance to Uni1,Distance to Uni2,Distance to Uni3,Distance to Uni4,Distance to Uni5,Distance to Uni6,Distance to Uni7,Distance to Uni8,Distance to Uni9,Distance to Uni10,Distance to Uni11,Distance to Uni12,Distance to Uni13,Distance to Uni14,Distance to Uni15,Distance to Uni16,Distance to Uni17,Distance to Uni18,Distance to Uni19,Distance to Uni20,Distance to Uni21,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,300,2693.416667, Törökvész,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.521687,19.003485,47.521687,19.003485,1026,2,1.901849239,4.517423074,6.443107715,4.18910631,2.75824508,20.85454684,3.255999764,5.110262654,5.548943115,5.597275228,5.597275228,5.921738224,9.21449075,5.908097871,10.03661634,4.18045696,5.669249916,6.824252742,5.008669149,5.025902021,5.877060596,5.676714413,8.370099215,1.080008886,7.581544791,2.704858964,5.734792578,6.135345243,3.505729882,53,54,2,17,41,1,4,10,0,0,23,8,3,97,0,12,390
65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454445,420,3462.964286, Kútvölgy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,7 room,7,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.509247,18.99093,47.509247,18.99093,1125,12,3.338096975,4.707672116,7.033392881,4.986660933,2.676670715,21.15490311,4.54764371,5.545271283,5.862661586,5.802175777,5.802175777,5.739662207,10.03555236,6.210149508,10.84037471,4.509571038,5.638124755,6.850231037,5.555388598,5.72062802,7.54455753,5.7680438,9.373871575,0.825487434,7.722797458,4.282428259,5.944562065,6.244032998,3.058577975,40,40,0,7,38,4,4,14,0,2,14,9,2,96,0,11,366
66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969630,400,2424.075, Törökvész,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,not specified,0,0,0,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.521687,19.003485,47.521687,19.003485,1026,2,1.901849239,4.517423074,6.443107715,4.18910631,2.75824508,20.85454684,3.255999764,5.110262654,5.548943115,5.597275228,5.597275228,5.921738224,9.21449075,5.908097871,10.03661634,4.18045696,5.669249916,6.824252742,5.008669149,5.025902021,5.877060596,5.676714413,8.370099215,1.080008886,7.581544791,2.704858964,5.734792578,6.135345243,3.505729882,53,54,2,17,41,1,4,10,0,0,23,8,3,97,0,12,390
67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260519,400,3151.2975, II/A kerület – Adyliget,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,1,2,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.54735,18.93912,47.54735,18.93912,1029,2,5.092953578,10.10677943,12.00808795,9.717854431,8.204880114,26.4533587,7.103544783,10.71956843,11.15998434,11.19783043,11.19783043,11.39031475,14.58759918,11.51921209,15.41012103,9.787843777,11.20553806,12.39057848,10.60331746,10.57569823,8.766721539,11.25366425,13.56328453,5.187466704,13.180314,7.300368707,11.33681095,11.72020556,8.763312311,5,10,1,1,11,1,2,8,0,2,0,0,1,20,0,2,117
68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131235,680,1663.580882, Svábhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,7 + 1 half room,7,1,in good condition,0,1,0,0,0,0,luxury,0,0,1,-1,0,3,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.502052,18.979607,47.502052,18.979607,1121,12,4.280893317,5.376228584,7.830441609,5.926574719,3.381991459,21.67522721,5.587864081,6.304205835,6.548200122,6.430548049,6.430548049,6.13715178,10.90712995,6.878203209,11.69699852,5.259827187,6.135321363,7.339201678,6.368315188,6.596910383,8.702367989,6.332997278,10.33627635,1.842859087,8.258989651,5.44893476,6.570547923,6.801829515,3.488753945,14,18,0,1,4,4,6,13,0,0,0,5,0,65,0,9,300
69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966398,360,2684.438889, II/A kerület – Budaliget,-1,-1,1,not specified,0,0,0,-1,-1,available,1,4 room,4,0,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56751,18.941212,47.56751,18.941212,1029,2,4.008008407,11.39636405,12.98821995,10.70007372,9.656363131,27.41235231,6.325605721,11.85741929,12.34935463,12.44637566,12.44637566,12.83548564,15.26249011,12.70321125,16.06959764,11.02326803,12.5773816,13.71261878,11.68135821,11.56208594,8.4733872,12.56149747,14.102085,6.783958311,14.41984712,7.91497525,12.57873617,13.00842608,10.32900211,7,10,1,2,3,1,6,4,0,2,0,3,1,25,0,2,111
70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357482,340,3992.594118, II/A kerület – Adyliget,-1,-1,1,garden view,1,0,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,yes,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.54735,18.93912,47.54735,18.93912,1029,2,5.092953578,10.10677943,12.00808795,9.717854431,8.204880114,26.4533587,7.103544783,10.71956843,11.15998434,11.19783043,11.19783043,11.39031475,14.58759918,11.51921209,15.41012103,9.787843777,11.20553806,12.39057848,10.60331746,10.57569823,8.766721539,11.25366425,13.56328453,5.187466704,13.180314,7.300368707,11.33681095,11.72020556,8.763312311,5,10,1,1,11,1,2,8,0,2,0,0,1,20,0,2,117
71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454445,360,4040.125, Szemlőhegy,-1,-1,1,garden view,1,0,0,-1,-1,available,1,8 room,8,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.52432,19.028393,47.52432,19.028393,1025,2,0.080560717,3.515871699,4.882453013,2.586357293,2.5643091,19.33655912,1.377297917,3.775519176,4.297503897,4.452893021,4.452893021,5.160328547,7.440430551,4.640229041,8.264621095,3.078246491,4.767968638,5.77222819,3.572428822,3.4501776,4.620150125,4.643890463,6.520254936,2.921702175,6.37476386,1.185258742,4.573453148,5.045811543,3.445642093,188,58,1,41,48,8,13,25,3,5,92,75,2,195,0,7,568
72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939260,620,3127.83871, II/A kerület – Remetekertváros,-1,-1,-1,garden view,1,0,0,-1,-1,-1,-1,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.551865,18.95662,47.551865,18.95662,1028,2,3.688859061,9.368845822,11.07867076,8.780555237,7.586514805,25.53410222,5.700694828,9.880754313,10.35609616,10.43407942,10.43407942,10.77339882,13.51133324,10.71282037,14.32896799,9.010681397,10.53108714,11.6815923,9.726654204,9.644618181,7.386383063,10.53194614,12.42604388,4.695159274,12.41501902,6.160432591,10.56886931,10.98554335,8.245236663,30,28,0,5,24,1,6,16,0,0,4,3,1,42,0,5,220
73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,200,4040.125, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,not specified,0,0,0,-1,-1,not available,0,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56973,18.95969,47.56973,18.95969,1028,2,2.644918293,10.62781714,12.02487257,9.766427113,9.027011267,26.37451288,4.924063812,10.9918998,11.50727668,11.63834146,11.63834146,12.15017761,14.14226052,11.85382859,14.93873787,10.22707857,11.84566025,12.93612389,10.78482312,10.61830269,7.115977448,11.78872811,12.93610971,6.35570974,13.58594321,6.860217804,11.76510333,12.2181812,9.769136625,10,10,0,2,7,1,6,7,0,0,1,1,0,23,0,2,104
74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646420,198,3264.747475, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,4 + 1 half room,4,1,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56973,18.95969,47.56973,18.95969,1028,2,2.644918293,10.62781714,12.02487257,9.766427113,9.027011267,26.37451288,4.924063812,10.9918998,11.50727668,11.63834146,11.63834146,12.15017761,14.14226052,11.85382859,14.93873787,10.22707857,11.84566025,12.93612389,10.78482312,10.61830269,7.115977448,11.78872811,12.93610971,6.35570974,13.58594321,6.860217804,11.76510333,12.2181812,9.769136625,10,10,0,2,7,1,6,7,0,0,1,1,0,23,0,2,104
75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690000,250,2760, Rácz Aladár út,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   53   8E    Éjszakai   908   ,47.483738,18.994066,47.483738,18.994066,1121,12,2.575119631,4.486676802,7.025188631,5.667483885,3.020948455,20.04975745,5.111010312,5.519425668,5.570522362,5.338277681,5.338277681,4.624093904,10.1706138,5.834992298,10.89799471,4.575241222,4.805071536,5.905786646,5.711893215,6.089423074,9.806871733,5.117998372,9.892536439,3.668212005,6.865423524,6.374474826,5.461226169,5.534662002,2.513705787,17,26,0,2,16,1,2,13,0,0,0,11,1,185,0,4,495
76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743383,300,2477.943333, Konkoly-Thege Miklós út,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,1,2,-1,natural gas boiler,1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   21   ,47.489857,18.960098,47.489857,18.960098,1121,12,5.205268305,6.847565424,9.384864597,7.68710396,5.014342618,22.6911795,7.373802089,7.847973078,7.99469303,7.809478853,7.809478853,7.227975086,12.519246,8.292189059,13.28192501,6.829582157,7.358637129,8.500800836,7.974508743,8.272331416,10.68550298,7.635036837,12.07402258,3.786382955,9.456322523,7.444972096,7.941333728,8.075870802,4.838105893,9,9,0,2,0,0,2,4,0,0,0,3,0,97,0,4,239
77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614099,175,3509.137143, Kenyeres utca,-1,-1,1,not specified,0,0,0,-1,-1,available,1,5 + 1 half room,5,1,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   17   19   41    Busz   160   260   260A   9   29   109   111    Éjszakai   923   934   960   ,47.53736,19.035591,47.53736,19.035591,1034,3,1.017624608,4.68053718,5.396142307,3.292718444,4.082591527,19.63849553,0.45468543,4.652072448,5.210209423,5.446173186,5.446173186,6.36925244,7.426425369,5.513913274,8.233649826,4.217604859,5.913904731,6.768356008,4.360475342,4.069880156,3.078395343,5.709515412,6.288953693,4.051782186,7.217849812,0.364981002,5.545184744,6.047339716,4.955164103,141,47,2,29,26,4,14,23,1,2,91,61,10,208,0,17,507
78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939260,360,5386.833333, Virányos,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,8 + 2 half room,8,2,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,not specified,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.51427,18.98992,47.51427,18.98992,1125,12,3.172833324,4.973899741,7.198286002,5.064057194,2.973259281,21.43752098,4.464855234,5.74806278,6.105282368,6.07610385,6.07610385,6.117117185,10.13305853,6.459100414,10.94615064,4.731936377,5.975851505,7.181388819,5.723016253,5.841027937,7.168106876,6.073704717,9.400155504,0.282820989,8.027169475,4.00677102,6.218309086,6.548671126,3.466006289,33,45,2,7,36,4,2,14,0,2,12,6,2,78,0,13,308
79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131235,250,4524.94, Törökvész,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,4,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.521687,19.003485,47.521687,19.003485,1026,2,1.901849239,4.517423074,6.443107715,4.18910631,2.75824508,20.85454684,3.255999764,5.110262654,5.548943115,5.597275228,5.597275228,5.921738224,9.21449075,5.908097871,10.03661634,4.18045696,5.669249916,6.824252742,5.008669149,5.025902021,5.877060596,5.676714413,8.370099215,1.080008886,7.581544791,2.704858964,5.734792578,6.135345243,3.505729882,53,54,2,17,41,1,4,10,0,0,23,8,3,97,0,12,390
80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454445,490,2968.255102, Csatárka,-1,-1,1,garden view,1,0,0,-1,-1,available,1,8 room,8,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,-1,-1,natural gas boiler,1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.531506,19.002827,47.531506,19.002827,1025,2,1.488787893,5.297153999,6.944341892,4.64617339,3.726218753,21.40241511,2.999140883,5.746005113,6.233078043,6.333033946,6.333033946,6.808665726,9.50109814,6.587439237,10.32473385,4.911625377,6.505012554,7.612016373,5.585180353,5.509340776,5.126553739,6.461538915,8.525631858,1.867574184,8.303634889,2.388748589,6.464318326,6.901105422,4.526896101,23,26,2,10,26,1,0,2,0,0,3,2,2,43,0,9,229
81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840346,290,2897.744828, II/A kerület – Adyliget,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.54735,18.93912,47.54735,18.93912,1029,2,5.092953578,10.10677943,12.00808795,9.717854431,8.204880114,26.4533587,7.103544783,10.71956843,11.15998434,11.19783043,11.19783043,11.39031475,14.58759918,11.51921209,15.41012103,9.787843777,11.20553806,12.39057848,10.60331746,10.57569823,8.766721539,11.25366425,13.56328453,5.187466704,13.180314,7.300368707,11.33681095,11.72020556,8.763312311,5,10,1,1,11,1,2,8,0,2,0,0,1,20,0,2,117
82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490000,140,3500, Hidegkúti út,-1,-1,-1,street view,0,0,1,-1,-1,-1,-1,3 + 2 half room,3,2,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   57   64   164   257   264   64A    Éjszakai   964   956   ,47.553936,18.965406,47.553936,18.965406,1028,2,2.993155371,9.042953958,10.63970915,8.347522523,7.341044887,25.07862645,5.002584314,9.496629223,9.988717103,10.08812793,10.08812793,10.50453223,12.98635641,10.34241424,13.80004297,8.665592586,10.23278044,11.35940118,9.322440573,9.210599803,6.700426488,10.20822167,11.86983244,4.573092177,12.05999397,5.625248273,10.2199862,10.65265155,8.047355433,30,22,0,5,23,1,4,14,0,0,4,2,0,34,0,5,168
83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195877,350,3416.791429, Nyék,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.53556,18.987955,47.53556,18.987955,1025,2,2.313728186,6.406859189,8.141191357,5.844223754,4.691299454,22.59852215,3.946391625,6.913527011,7.386466862,7.46635761,7.46635761,7.851432012,10.69896917,7.743301113,11.52218568,6.042668212,7.584903001,8.722236809,6.767021523,6.706269617,5.762739267,7.571449082,9.703664172,2.114418275,9.446171058,3.489967555,7.600622234,8.021631237,5.41801843,14,15,2,7,50,0,0,8,0,0,3,1,3,55,0,11,184
84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454445,500,2908.89, Csatárka,-1,-1,1,not specified,0,0,0,-1,-1,available,1,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.531506,19.002827,47.531506,19.002827,1025,2,1.488787893,5.297153999,6.944341892,4.64617339,3.726218753,21.40241511,2.999140883,5.746005113,6.233078043,6.333033946,6.333033946,6.808665726,9.50109814,6.587439237,10.32473385,4.911625377,6.505012554,7.612016373,5.585180353,5.509340776,5.126553739,6.461538915,8.525631858,1.867574184,8.303634889,2.388748589,6.464318326,6.901105422,4.526896101,23,26,2,10,26,1,0,2,0,0,3,2,2,43,0,9,229
85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399000,200,1995, II/A kerület – Adyliget,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,4 + 1 half room,4,1,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,gáz (cirko),1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.54735,18.93912,47.54735,18.93912,1029,2,5.092953578,10.10677943,12.00808795,9.717854431,8.204880114,26.4533587,7.103544783,10.71956843,11.15998434,11.19783043,11.19783043,11.39031475,14.58759918,11.51921209,15.41012103,9.787843777,11.20553806,12.39057848,10.60331746,10.57569823,8.766721539,11.25366425,13.56328453,5.187466704,13.180314,7.300368707,11.33681095,11.72020556,8.763312311,5,10,1,1,11,1,2,8,0,2,0,0,1,20,0,2,117
86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420173,109,3854.798165, Szemlőhegy,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,3 + 1 half room,3,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.52432,19.028393,47.52432,19.028393,1025,2,0.080560717,3.515871699,4.882453013,2.586357293,2.5643091,19.33655912,1.377297917,3.775519176,4.297503897,4.452893021,4.452893021,5.160328547,7.440430551,4.640229041,8.264621095,3.078246491,4.767968638,5.77222819,3.572428822,3.4501776,4.620150125,4.643890463,6.520254936,2.921702175,6.37476386,1.185258742,4.573453148,5.045811543,3.445642093,188,58,1,41,48,8,13,25,3,5,92,75,2,195,0,7,568
87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292840,450,2872.977778, Csatárka,-1,-1,1,not specified,0,0,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,2,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.531506,19.002827,47.531506,19.002827,1025,2,1.488787893,5.297153999,6.944341892,4.64617339,3.726218753,21.40241511,2.999140883,5.746005113,6.233078043,6.333033946,6.333033946,6.808665726,9.50109814,6.587439237,10.32473385,4.911625377,6.505012554,7.612016373,5.585180353,5.509340776,5.126553739,6.461538915,8.525631858,1.867574184,8.303634889,2.388748589,6.464318326,6.901105422,4.526896101,23,26,2,10,26,1,0,2,0,0,3,2,2,43,0,9,229
88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646420,180,3591.222222, Budakeszierdő,-1,-1,1,street view,0,0,1,-1,-1,-1,-1,4 + 1 half room,4,1,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,natural gas boiler,1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.51014,18.951397,47.51014,18.951397,1121,12,5.992851456,7.611729678,9.995832318,7.950580216,5.585121235,23.97177321,7.373311328,8.493751843,8.77997725,8.686733065,8.686733065,8.438572215,13.00589486,9.119146394,13.81125872,7.451465714,8.426439464,9.633806801,8.519281686,8.691543919,9.623536989,8.609560273,12.31873977,3.07411405,10.54646537,6.78155843,8.828054246,9.081519387,5.779933966,24,4,0,8,9,2,4,9,0,0,2,5,0,57,0,4,302
89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920000,726,2644.628099, II/A kerület – Adyliget,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,3,-1,natural gas boiler,1,0,0,0,0,no,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.54735,18.93912,47.54735,18.93912,1029,2,5.092953578,10.10677943,12.00808795,9.717854431,8.204880114,26.4533587,7.103544783,10.71956843,11.15998434,11.19783043,11.19783043,11.39031475,14.58759918,11.51921209,15.41012103,9.787843777,11.20553806,12.39057848,10.60331746,10.57569823,8.766721539,11.25366425,13.56328453,5.187466704,13.180314,7.300368707,11.33681095,11.72020556,8.763312311,5,10,1,1,11,1,2,8,0,2,0,0,1,20,0,2,117
90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805000,400,2012.5, II/A kerület – Remetekertváros,-1,-1,1,not specified,0,0,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.551865,18.95662,47.551865,18.95662,1028,2,3.688859061,9.368845822,11.07867076,8.780555237,7.586514805,25.53410222,5.700694828,9.880754313,10.35609616,10.43407942,10.43407942,10.77339882,13.51133324,10.71282037,14.32896799,9.010681397,10.53108714,11.6815923,9.726654204,9.644618181,7.386383063,10.53194614,12.42604388,4.695159274,12.41501902,6.160432591,10.56886931,10.98554335,8.245236663,30,28,0,5,24,1,6,16,0,0,4,3,1,42,0,5,220
91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,120,2916.666667, II/A kerület – Remetekertváros,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,full comfort,0,1,0,AA++,0,2,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.551865,18.95662,47.551865,18.95662,1028,2,3.688859061,9.368845822,11.07867076,8.780555237,7.586514805,25.53410222,5.700694828,9.880754313,10.35609616,10.43407942,10.43407942,10.77339882,13.51133324,10.71282037,14.32896799,9.010681397,10.53108714,11.6815923,9.726654204,9.644618181,7.386383063,10.53194614,12.42604388,4.695159274,12.41501902,6.160432591,10.56886931,10.98554335,8.245236663,30,28,0,5,24,1,6,16,0,0,4,3,1,42,0,5,220
